2024-07-17T18:00:00.000Z,176.123.0.55,443392,ip,critical,"Malware,Phishing,qsnatch,Unam","C&C IPs:Bambenek Consulting,Blocklist.de Blocklist:Blocklist.de,Malicious EXE IPs:NoVirusThanks,ZeroDot1's Bad IPs Feed:ZeroDot1,Viriback C2 Tracker:Viriback",2,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=443392
2024-07-17T18:00:00.000Z,217.146.91.100,521160,ip,critical,"Malware,AgentTesla",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=521160
2024-07-17T18:00:00.000Z,31.22.4.145,652119,ip,critical,"Phishing,qsnatch",C&C IPs:Bambenek Consulting,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=652119
2024-07-17T18:00:00.000Z,185.220.101.27,930669,ip,critical,"Tor Proxy,SSH Brute Force,CryptoMining","Tor IPs:dan.me.uk,Bad IPs:badIPs,Brute Force Blocker:Daniel Gerzo,ZeroDot1's Bad IPs Feed:ZeroDot1,Zerodot1's Mining IPs Feed:ZeroDot1",2,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=930669
2024-07-17T18:00:00.000Z,82.99.244.46,2797486,ip,critical,"Malware,Phishing,LokiBot",Viriback C2 Tracker:Viriback,2,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=2797486
2024-07-17T18:00:00.000Z,43.250.251.19,3235590,ip,critical,,Malicious EXE IPs:NoVirusThanks,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=3235590
2024-07-17T18:00:00.000Z,185.220.101.31,3613018,ip,critical,"Tor Proxy,SSH Brute Force,CryptoMining","Tor IPs:dan.me.uk,Brute Force Blocker:Daniel Gerzo,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,ZeroDot1's Bad IPs Feed:ZeroDot1,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=3613018
2024-07-17T18:00:00.000Z,45.147.197.70,7342164,ip,critical,"Malware,Predator",Viriback C2 Tracker:Viriback,1,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=7342164
2024-07-17T18:00:00.000Z,185.220.101.23,8182721,ip,critical,"Tor Proxy,CryptoMining","Tor IPs:dan.me.uk,ZeroDot1's Bad IPs Feed:ZeroDot1,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=8182721
2024-07-17T18:00:00.000Z,185.220.101.19,10478096,ip,critical,"Tor Proxy,CryptoMining","Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de,ZeroDot1's Bad IPs Feed:ZeroDot1,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10478096
